timestamp,accel_x,accel_y,accel_z,omega_x,omega_y,omega_z,mag_x,mag_y,mag_z,roll,pitch,yaw,volt_main,pressure,temperature,elevator,aileron,rudder_l,rudder_r,state,opmode
1178047,77,-133,2013,-77,40,-2,0,0,0,456,-940,-14956,1374,-4672,3731,0,0,0,0,1,1
1178143,52,-106,2160,153,260,-77,0,0,0,624,-920,-15062,1374,-4703,3731,0,0,0,0,1,1
1178238,-279,-459,2212,-14,147,-133,0,0,0,761,-636,-15219,1372,-4676,3731,0,0,0,0,1,1
1178335,-225,-313,1865,-171,94,-153,0,0,0,833,-914,-15401,1372,-4648,3730,0,0,0,0,1,1
1178447,-133,-334,1863,21,-86,-341,0,0,0,811,-1108,-15737,1372,-4602,3730,0,0,0,0,1,1
1178543,-82,-224,1749,-139,-171,-385,0,0,0,643,-1213,-16190,1371,-4551,3730,0,0,0,0,1,1
1178639,-121,-185,1961,-36,-177,-363,0,0,0,423,-1353,-16652,1374,-4623,3729,0,0,0,0,1,1
1178735,-18,-339,2195,-146,-53,-387,0,0,0,301,-1436,-17127,1375,-4593,3729,0,0,0,0,1,1
1178847,-303,-696,2131,10,-128,-258,0,0,0,116,-1530,-17562,1376,-4583,3728,0,0,0,0,1,1
1178943,-203,-444,1732,-401,0,-21,0,0,0,91,-1677,-17737,1372,-4570,3728,0,0,0,0,1,1
1179039,-129,-354,1813,-429,-44,113,0,0,0,111,-2172,-17789,1372,-4583,3728,0,0,0,0,1,1
1179135,-73,-312,1961,177,-14,72,0,0,0,143,-2256,-17666,1374,-4566,3728,0,0,0,0,1,1
1179247,-180,-273,2096,138,6,172,0,0,0,182,-2035,-17522,1373,-4578,3728,0,0,0,0,1,1
1179343,-114,-413,2045,337,-33,268,0,0,0,251,-1688,-17259,1372,-4543,3727,0,0,0,0,1,1
1179440,-331,-271,1922,-69,-52,317,0,0,0,325,-1501,-16904,1372,-4550,3727,0,0,0,0,1,1
1179535,-246,-310,1984,73,-134,166,0,0,0,331,-1572,-16577,1372,-4563,3727,0,0,0,0,1,1
1179648,-284,-409,2071,19,-98,165,0,0,0,277,-1559,-16381,1374,-4585,3728,0,0,0,0,1,1
1179744,-201,-280,1903,-142,61,222,0,0,0,334,-1579,-16082,1375,-4605,3728,0,0,0,0,1,1
1179840,-117,-144,1841,-262,132,255,0,0,0,527,-1868,-15755,1374,-4561,3728,0,0,0,0,1,1
1179936,-179,-363,1838,399,-39,332,0,0,0,651,-1781,-15329,1375,-4536,3727,0,0,0,0,1,1
1180032,-116,-438,1949,-16,-88,374,0,0,0,670,-1446,-14883,1376,-4547,3727,0,0,0,0,1,1
1180144,-48,-337,1973,63,-4,377,0,0,0,700,-1501,-14409,1373,-4486,3727,0,0,0,0,1,1
1180241,-140,-269,2145,183,-31,325,0,0,0,720,-1247,-14080,1372,-4505,3727,0,0,0,0,1,1
1180336,-181,-353,2205,142,2,257,0,0,0,735,-1165,-13763,1378,-4520,3727,0,0,0,0,1,1
1180433,-93,-323,2218,194,21,183,0,0,0,795,-949,-13601,1372,-4585,3728,0,0,0,0,1,1
1180544,-88,-259,2063,23,-87,162,0,0,0,774,-900,-13503,1372,-4598,3728,0,0,0,0,1,1
1180641,-119,-47,2334,110,14,127,0,0,0,632,-844,-13455,1372,-4641,3727,0,0,0,0,1,1
1180737,-75,-233,1862,354,-119,102,0,0,0,504,-467,-13440,1372,-4630,3727,0,0,0,0,1,1
1180833,88,-77,2030,82,15,33,0,0,0,453,-256,-13512,1374,-4622,3727,0,0,0,0,1,1
1180945,25,108,2011,176,-107,-22,0,0,0,352,-117,-13657,1373,-4613,3727,0,0,0,0,1,1
1181041,-149,-90,1963,-3,-84,27,0,0,0,210,-29,-13859,1363,-4623,3728,0,0,0,0,1,1
1181137,0,4,1992,-34,-85,-1,0,0,0,237,-63,-13951,1372,-4640,3728,0,0,0,0,1,1
1181227,68,42,2174,105,51,-45,0,0,0,198,-29,-14167,1372,-4652,3729,0,0,0,0,1,1
1181345,-26,-37,2003,-81,3,-36,0,0,0,208,-45,-14370,1372,-4655,3730,0,0,0,0,1,1
1181441,-37,7,2031,71,-12,25,0,0,0,199,26,-14532,1372,-4640,3730,0,0,0,0,1,1
1181537,13,45,2036,-37,-6,13,0,0,0,159,-4,-14633,1372,-4643,3731,0,0,0,0,1,1
1181627,29,56,2039,42,4,-12,0,0,0,150,1,-14768,1373,-4635,3731,0,0,0,0,1,1
1181745,0,23,2032,-29,11,-5,0,0,0,147,27,-14916,1374,-4660,3732,0,0,0,0,1,1
1181842,8,21,2039,31,-7,3,0,0,0,135,20,-15048,1374,-4669,3733,0,0,0,0,1,1
1181938,5,38,2040,-19,-3,0,0,0,0,116,44,-15166,1374,-4692,3734,0,0,0,0,1,1
1182028,25,35,2038,5,13,-6,0,0,0,115,26,-15292,1373,-4671,3734,0,0,0,0,1,1
1182146,28,25,2033,-14,-2,9,0,0,0,105,51,-15406,1374,-4676,3734,0,0,0,0,1,1
1182242,-8,21,2035,1,-4,7,0,0,0,88,43,-15476,1372,-4678,3737,0,0,0,0,1,1
1182332,5,23,2036,0,10,-5,0,0,0,83,50,-15579,1374,-4702,3737,0,0,0,0,1,1
1182428,4,22,2037,2,-1,0,0,0,0,78,55,-15679,1371,-4664,3737,0,0,0,0,1,1
1182546,12,29,2039,18,-5,7,0,0,0,61,64,-15758,1373,-4671,3737,0,0,0,0,1,1
1182642,20,32,2035,4,3,0,0,0,0,50,77,-15836,1373,-4695,3737,0,0,0,0,1,1
1182733,10,27,2040,19,8,-7,0,0,0,48,71,-15913,1376,-4691,3737,0,0,0,0,1,1
1182829,23,24,2039,-6,1,0,0,0,0,42,82,-15964,1374,-4691,3738,0,0,0,0,1,1
1182947,23,30,2039,25,2,-3,0,0,0,37,91,-16025,1376,-4677,3738,0,0,0,0,1,1
1183037,5,20,2032,-30,11,-2,0,0,0,36,115,-16099,1368,-4707,3739,0,0,0,0,1,1
1183133,1,33,2034,48,18,-30,0,0,0,50,118,-16211,1374,-4679,3739,0,0,0,0,1,1
1183228,-7,28,2035,-22,6,0,0,0,0,47,123,-16287,1372,-4691,3740,0,0,0,0,1,1
1183347,19,34,2046,23,7,-3,0,0,0,41,130,-16350,1372,-4686,3739,0,0,0,0,1,1
1183437,2,36,2041,-24,7,5,0,0,0,34,114,-16405,1373,-4677,3739,0,0,0,0,1,1
1183533,10,24,2036,22,0,-1,0,0,0,31,127,-16445,1374,-4659,3739,0,0,0,0,1,1
1183629,25,29,2041,-19,-5,3,0,0,0,24,128,-16484,1372,-4704,3739,0,0,0,0,1,1
1183742,4,29,2039,24,7,-2,0,0,0,21,132,-16524,1372,-4672,3739,0,0,0,0,1,1
1183838,5,28,2039,-8,4,5,0,0,0,21,138,-16566,1374,-4689,3739,0,0,0,0,1,1
1183934,16,29,2038,5,-3,5,0,0,0,14,139,-16598,1375,-4714,3739,0,0,0,0,1,1
1184030,11,29,2040,7,0,0,0,0,0,9,146,-16631,1372,-4702,3740,0,0,0,0,1,1
1184142,1,32,2039,5,-5,5,0,0,0,1,152,-16656,1373,-4717,3740,0,0,0,0,1,1
1184239,14,29,2041,-7,1,2,0,0,0,-2,147,-16690,1373,-4727,3740,0,0,0,0,1,1
1184334,7,32,2034,20,9,-4,0,0,0,-5,155,-16721,1374,-4718,3740,0,0,0,0,1,1
1184436,20,33,2043,-23,-10,3,0,0,0,-9,155,-16753,1372,-4697,3741,0,0,0,0,1,1
1184532,18,35,2036,11,-14,6,0,0,0,-20,143,-16770,1372,-4723,3741,0,0,0,0,1,1
1184639,7,26,2037,-15,-6,5,0,0,0,-26,152,-16786,1372,-4704,3741,0,0,0,0,1,1
1184734,21,27,2043,5,-13,6,0,0,0,-28,152,-16804,1376,-4713,3741,0,0,0,0,1,1
1184837,23,29,2038,9,-9,13,0,0,0,-40,146,-16808,1375,-4726,3741,0,0,0,0,1,1
1184933,9,27,2036,-3,0,7,0,0,0,-60,152,-16809,1374,-4722,3741,0,0,0,0,1,1
1185039,21,36,2039,-6,33,-19,0,0,0,-39,155,-16828,1364,-4726,3741,0,0,0,0,1,1
1185135,6,24,2037,-7,13,0,0,0,0,-26,142,-16863,1376,-4696,3741,0,0,0,0,1,1
1185237,26,29,2045,0,-14,7,0,0,0,-27,148,-16872,1371,-4727,3741,0,0,0,0,1,1
1185333,9,32,2040,26,16,-8,0,0,0,-35,163,-16881,1371,-4728,3741,0,0,0,0,1,1
1185440,-2,31,2033,-41,16,-13,0,0,0,-23,149,-16905,1371,-4756,3741,0,0,0,0,1,1
1185541,7,27,2038,54,8,-3,0,0,0,-14,149,-16929,1372,-4722,3741,0,0,0,0,1,1
1185638,11,36,2040,-34,-16,11,0,0,0,-29,157,-16936,1372,-4727,3741,0,0,0,0,1,1
1185733,20,21,2036,24,7,-8,0,0,0,-32,163,-16938,1373,-4742,3743,0,0,0,0,1,1
1185840,1,18,2038,-27,5,2,0,0,0,-22,156,-16951,1374,-4741,3743,0,0,0,0,1,1
1185942,16,15,2038,16,-6,2,0,0,0,-25,166,-16955,1372,-4760,3743,0,0,0,0,1,1
1186038,17,26,2041,14,-4,0,0,0,0,-34,160,-16959,1372,-4740,3743,0,0,0,0,1,1
1186134,7,36,2045,-7,11,-3,0,0,0,-33,167,-16967,1372,-4729,3743,0,0,0,0,1,1
1186246,22,31,2048,-7,-7,6,0,0,0,-35,157,-16978,1372,-4749,3743,0,0,0,0,1,1
1186342,15,31,2032,1,-10,7,0,0,0,-46,162,-16984,1375,-4767,3741,0,0,0,0,1,1
1186438,11,28,2039,-5,12,-7,0,0,0,-45,160,-16995,1372,-4755,3741,0,0,0,0,1,1
1186534,12,26,2039,16,2,-6,0,0,0,-37,162,-17014,1372,-4738,3741,0,0,0,0,1,1
1186646,13,28,2040,-1,-14,8,0,0,0,-43,158,-17011,1374,-4741,3741,0,0,0,0,1,1
1186742,12,30,2038,8,1,5,0,0,0,-57,164,-17002,1373,-4732,3741,0,0,0,0,1,1
1186838,8,28,2037,9,13,-12,0,0,0,-51,170,-17003,1376,-4737,3743,0,0,0,0,1,1
1186934,12,30,2037,-9,3,-7,0,0,0,-37,169,-17013,1376,-4770,3743,0,0,0,0,1,1
1187047,28,26,2036,0,-11,4,0,0,0,-46,165,-17011,1372,-4742,3743,0,0,0,0,1,1
1187143,22,34,2039,1,15,-5,0,0,0,-45,165,-17015,1374,-4782,3743,0,0,0,0,1,1
1187239,15,27,2040,-8,6,-3,0,0,0,-35,163,-17031,1372,-4770,3745,0,0,0,0,1,1
1187335,12,24,2039,10,-7,6,0,0,0,-39,162,-17032,1372,-4764,3745,0,0,0,0,1,1
1187447,11,32,2042,-4,0,0,0,0,0,-40,167,-17035,1371,-4757,3745,0,0,0,0,1,1
1187543,12,27,2045,-14,5,2,0,0,0,-41,155,-17038,1372,-4757,3745,0,0,0,0,1,1
1187639,7,24,2038,-1,-5,5,0,0,0,-51,166,-17030,1372,-4772,3745,0,0,0,0,1,1
1187735,6,25,2035,15,19,-8,0,0,0,-42,162,-17035,1374,-4801,3746,0,0,0,0,1,1
1187848,18,26,2043,5,0,1,0,0,0,-33,167,-17042,1376,-4779,3746,0,0,0,0,1,1
1187944,3,22,2039,5,-11,4,0,0,0,-42,176,-17041,1373,-4812,3746,0,0,0,0,1,1
1188040,10,35,2044,0,5,-5,0,0,0,-38,177,-17045,1372,-4802,3746,0,0,0,0,1,1
1188136,17,25,2041,0,7,-2,0,0,0,-32,176,-17059,1366,-4782,3747,0,0,0,0,1,1
1188248,15,28,2034,8,-19,15,0,0,0,-44,180,-17056,1372,-4765,3747,0,0,0,0,1,1
1188344,20,29,2039,-22,-7,8,0,0,0,-60,170,-17050,1363,-4754,3746,0,0,0,0,1,1
1188440,28,27,2041,3,11,3,0,0,0,-60,159,-17049,1371,-4795,3747,0,0,0,0,1,1
1188536,18,23,2038,-3,-4,-3,0,0,0,-56,158,-17048,1372,-4782,3747,0,0,0,0,1,1
1188632,17,26,2042,3,-2,7,0,0,0,-61,157,-17031,1372,-4807,3746,0,0,0,0,1,1
1188745,8,23,2040,8,5,-11,0,0,0,-59,160,-17028,1374,-4819,3747,0,0,0,0,1,1
1188840,17,28,2041,1,5,-8,0,0,0,-42,165,-17036,1373,-4794,3746,0,0,0,0,1,1
1188936,22,28,2043,14,-10,15,0,0,0,-51,168,-17031,1374,-4792,3747,0,0,0,0,1,1
1189033,11,31,2038,-6,-2,0,0,0,0,-65,165,-17013,1357,-4810,3747,0,0,0,0,1,1
1189144,17,30,2039,15,16,-15,0,0,0,-50,168,-17022,1374,-4795,3747,0,0,0,0,1,1
1189241,16,34,2035,-15,-8,5,0,0,0,-47,161,-17028,1372,-4816,3748,0,0,0,0,1,1
1189337,5,27,2040,8,-7,1,0,0,0,-53,170,-17028,1371,-4778,3748,0,0,0,0,1,1
1189433,18,28,2038,-6,5,4,0,0,0,-52,168,-17032,1372,-4808,3748,0,0,0,0,1,1
1189545,23,21,2045,-8,-4,-2,0,0,0,-54,160,-17036,1372,-4798,3749,0,0,0,0,1,1
1189641,9,19,2043,-4,-2,3,0,0,0,-56,148,-17031,1371,-4832,3749,0,0,0,0,1,1
1189738,25,16,2043,5,8,0,0,0,0,-58,158,-17023,1374,-4832,3749,0,0,0,0,1,1
1189833,21,27,2039,-3,13,-7,0,0,0,-48,154,-17027,1374,-4812,3749,0,0,0,0,1,1
1189945,2,18,2032,13,3,-1,0,0,0,-39,163,-17029,1374,-4847,3749,0,0,0,0,1,1
1190042,-9,30,2037,-34,-16,0,0,0,0,-45,152,-17028,1372,-4807,3749,0,0,0,0,1,1
1190137,9,33,2029,17,1,0,0,0,0,-52,140,-17024,1374,-4822,3750,0,0,0,0,1,1
1190228,14,27,2046,0,12,-14,0,0,0,-40,159,-17038,1370,-4838,3750,0,0,0,0,1,1
1190346,15,13,2045,-19,-13,11,0,0,0,-41,146,-17044,1379,-4838,3750,0,0,0,0,1,1
1190442,21,23,2039,24,6,3,0,0,0,-48,162,-17038,1371,-4816,3750,0,0,0,0,1,1
1190538,-8,40,2035,-13,9,-4,0,0,0,-42,163,-17048,1373,-4822,3750,0,0,0,0,1,1
1190628,15,30,2042,25,-10,3,0,0,0,-41,156,-17047,1372,-4816,3750,0,0,0,0,1,1
1190747,20,37,2041,3,-12,14,0,0,0,-55,173,-17033,1376,-4857,3750,0,0,0,0,1,1
1190843,16,31,2033,-11,-3,1,0,0,0,-65,152,-17024,1374,-4887,3750,0,0,0,0,1,1
1190933,14,18,2038,2,0,-3,0,0,0,-61,161,-17024,1374,-4846,3750,0,0,0,0,1,1
1191029,14,24,2040,-2,1,3,0,0,0,-59,147,-17017,1372,-4856,3750,0,0,0,0,1,1
1191147,18,25,2040,0,2,0,0,0,0,-62,153,-17009,1373,-4838,3750,0,0,0,0,1,1
1191243,12,26,2039,5,3,-5,0,0,0,-59,148,-17011,1372,-4884,3752,0,0,0,0,1,1
1191334,21,26,2036,-6,7,0,0,0,0,-56,157,-17012,1372,-4855,3752,0,0,0,0,1,1
1191429,21,25,2037,-3,-6,1,0,0,0,-59,150,-17010,1371,-4864,3752,0,0,0,0,1,1
1191548,19,27,2042,-16,3,-2,0,0,0,-64,155,-17006,1372,-4841,3753,0,0,0,0,1,1
1191644,0,25,2034,13,1,3,0,0,0,-63,154,-17002,1373,-4861,3753,0,0,0,0,1,1
1191733,23,29,2041,-4,-9,6,0,0,0,-69,165,-16992,1374,-4914,3753,0,0,0,0,1,1
1191830,17,27,2036,1,6,-2,0,0,0,-69,161,-16986,1375,-4865,3754,0,0,0,0,1,1
1191948,17,25,2036,-3,5,-3,0,0,0,-63,161,-16994,1374,-4909,3754,0,0,0,0,1,1
1192038,25,25,2040,7,-5,1,0,0,0,-65,163,-16996,1376,-4901,3754,0,0,0,0,1,1
1192134,19,29,2040,0,1,0,0,0,0,-69,162,-16990,1376,-4895,3754,0,0,0,0,1,1
1192230,17,29,2042,22,13,-9,0,0,0,-63,173,-17002,1372,-4873,3755,0,0,0,0,1,1
1192326,14,32,2038,-3,3,0,0,0,0,-58,175,-17012,1363,-4889,3754,0,0,0,0,1,1
1192438,32,27,2039,-22,1,0,0,0,0,-59,166,-17018,1371,-4879,3754,0,0,0,0,1,1
1192534,15,24,2041,14,6,-3,0,0,0,-56,176,-17023,1371,-4922,3754,0,0,0,0,1,1
1192630,4,28,2035,-9,5,0,0,0,0,-48,179,-17023,1372,-4915,3754,0,0,0,0,1,1
1192727,15,32,2039,8,-15,10,0,0,0,-52,174,-17009,1374,-4914,3754,0,0,0,0,1,1
1192839,7,31,2037,-29,1,6,0,0,0,-61,170,-17002,1374,-4904,3754,0,0,0,0,1,1
1192935,3,24,2036,5,4,-4,0,0,0,-58,178,-17004,1376,-4925,3754,0,0,0,0,1,1
1193031,17,32,2041,-8,-2,-4,0,0,0,-57,168,-17000,1380,-4912,3754,0,0,0,0,1,1
1193133,12,27,2034,17,1,-4,0,0,0,-54,180,-17005,1371,-4892,3754,0,0,0,0,1,1
1193239,21,28,2039,4,2,7,0,0,0,-55,168,-17010,1371,-4911,3755,0,0,0,0,1,1
1193335,18,26,2038,-2,-15,6,0,0,0,-63,176,-17008,1372,-4898,3755,0,0,0,0,1,1
1193431,11,27,2043,8,5,2,0,0,0,-69,157,-17001,1372,-4902,3754,0,0,0,0,1,1
1193533,5,24,2040,-4,11,-9,0,0,0,-59,174,-17012,1372,-4895,3754,0,0,0,0,1,1
1193640,11,30,2033,26,-8,5,0,0,0,-58,174,-17010,1372,-4878,3753,0,0,0,0,1,1
1193735,10,22,2038,-9,-3,-1,0,0,0,-67,181,-17001,1372,-4889,3754,0,0,0,0,1,1
1193837,9,29,2044,-14,10,-5,0,0,0,-61,175,-17004,1375,-4879,3754,0,0,0,0,1,1
1193933,4,15,2032,8,5,1,0,0,0,-55,175,-17006,1374,-4896,3754,0,0,0,0,1,1
1194040,-3,23,2037,6,-11,3,0,0,0,-66,181,-17000,1374,-4915,3754,0,0,0,0,1,1
1194142,15,39,2045,0,22,-11,0,0,0,-62,176,-16999,1372,-4898,3755,0,0,0,0,1,1
1194238,11,36,2041,-3,13,-11,0,0,0,-38,176,-17018,1372,-4868,3755,0,0,0,0,1,1
1194334,23,37,2033,13,-18,14,0,0,0,-43,178,-17021,1363,-4938,3755,0,0,0,0,1,1
1194440,21,49,2032,-7,-14,13,0,0,0,-62,186,-17009,1372,-4907,3755,0,0,0,0,1,1
1194536,-15,32,2038,0,2,-9,0,0,0,-60,187,-17014,1371,-4915,3755,0,0,0,0,1,1
1194638,12,29,2044,0,6,1,0,0,0,-52,173,-17021,1372,-4918,3755,0,0,0,0,1,1
1194735,0,31,2036,-17,-5,10,0,0,0,-63,180,-17007,1374,-4872,3755,0,0,0,0,1,1
1194840,6,28,2036,6,-3,0,0,0,0,-66,169,-16997,1374,-4934,3755,0,0,0,0,1,1
1194943,31,26,2038,6,14,0,0,0,0,-54,172,-16997,1374,-4908,3755,0,0,0,0,1,1
1195039,9,31,2039,-8,12,-7,0,0,0,-45,175,-16999,1364,-4868,3755,0,0,0,0,1,1
1195135,17,25,2044,0,-8,6,0,0,0,-47,176,-17001,1373,-4887,3755,0,0,0,0,1,1
1195241,9,26,2042,18,-10,6,0,0,0,-53,171,-16999,1371,-4885,3755,0,0,0,0,1,1
1195343,10,25,2039,-24,10,-1,0,0,0,-53,173,-17000,1372,-4879,3754,0,0,0,0,1,1
1195439,11,21,2041,16,-14,10,0,0,0,-55,160,-17002,1371,-4887,3755,0,0,0,0,1,1
1195535,6,25,2039,-9,-4,13,0,0,0,-63,168,-16984,1372,-4902,3754,0,0,0,0,1,1
1195647,15,25,2038,7,17,-8,0,0,0,-57,161,-16987,1372,-4905,3755,0,0,0,0,1,1
1195743,7,22,2042,8,-4,3,0,0,0,-49,169,-16988,1373,-4885,3755,0,0,0,0,1,1
1195839,14,28,2039,2,-9,3,0,0,0,-59,174,-16979,1373,-4895,3755,0,0,0,0,1,1
1195936,13,26,2036,8,10,-7,0,0,0,-59,184,-16975,1376,-4868,3756,0,0,0,0,1,1
1196048,25,32,2040,12,13,-16,0,0,0,-43,181,-16982,1374,-4906,3757,0,0,0,0,1,1
1196144,13,26,2041,8,-7,5,0,0,0,-44,191,-16982,1374,-4923,3757,0,0,0,0,1,1
1196240,9,32,2040,-2,0,4,0,0,0,-51,184,-16980,1372,-4920,3758,0,0,0,0,1,1
1196336,11,33,2043,0,5,-5,0,0,0,-45,181,-16984,1370,-4950,3759,0,0,0,0,1,1
1196448,12,28,2034,3,-7,3,0,0,0,-48,185,-16987,1372,-4944,3759,0,0,0,0,1,1
1196544,17,29,2037,-19,-1,2,0,0,0,-52,183,-16988,1372,-4938,3759,0,0,0,0,1,1
1196640,10,28,2032,0,0,1,0,0,0,-54,169,-16990,1372,-4977,3759,0,0,0,0,1,1
1196736,18,29,2039,0,10,1,0,0,0,-55,181,-16983,1372,-5005,3759,0,0,0,0,1,1
1196832,14,30,2040,2,8,-3,0,0,0,-52,175,-16981,1376,-4955,3761,0,0,0,0,1,1
1196944,21,26,2039,5,-1,-3,0,0,0,-47,182,-16984,1374,-4966,3761,0,0,0,0,1,1
1197040,8,33,2040,12,4,-1,0,0,0,-47,185,-16984,1372,-4980,3761,0,0,0,0,1,1
1197136,5,32,2040,12,-1,1,0,0,0,-51,198,-16984,1373,-5011,3761,0,0,0,0,1,1
1197233,3,33,2032,-19,-1,3,0,0,0,-52,191,-16988,1371,-4974,3762,0,0,0,0,1,1
1197345,16,38,2038,37,0,-4,0,0,0,-49,206,-16993,1371,-4969,3763,0,0,0,0,1,1
1197441,23,34,2042,2,-2,-3,0,0,0,-45,198,-16998,1371,-4963,3763,0,0,0,0,1,1
1197537,19,33,2035,27,2,-7,0,0,0,-38,207,-17006,1372,-4978,3763,0,0,0,0,1,1
1197633,12,39,2037,-37,-4,10,0,0,0,-44,212,-17008,1371,-4987,3763,0,0,0,0,1,1
1197745,0,37,2038,17,-1,0,0,0,0,-51,202,-17006,1374,-4992,3762,0,0,0,0,1,1
1197841,11,33,2039,-34,11,-24,0,0,0,-39,216,-17011,1374,-5003,3763,0,0,0,0,1,1
1197938,9,32,2038,0,0,-3,0,0,0,-32,182,-17018,1375,-5002,3762,0,0,0,0,1,1
1198034,9,37,2042,-27,-19,9,0,0,0,-43,208,-17007,1373,-4997,3762,0,0,0,0,1,1
1198145,22,34,2037,31,13,-9,0,0,0,-41,190,-17001,1376,-4980,3762,0,0,0,0,1,1
1198242,5,32,2040,-28,6,-3,0,0,0,-30,196,-17016,1372,-5020,3762,0,0,0,0,1,1
1198338,3,26,2038,17,-13,8,0,0,0,-40,190,-17017,1374,-4977,3762,0,0,0,0,1,1
1198434,10,34,2046,-6,4,6,0,0,0,-48,187,-17017,1372,-5000,3762,0,0,0,0,1,1
1198546,18,25,2039,7,0,-4,0,0,0,-47,186,-17023,1371,-5006,3763,0,0,0,0,1,1
1198642,21,34,2040,12,2,0,0,0,0,-46,184,-17030,1372,-5000,3763,0,0,0,0,1,1
1198738,26,28,2037,-6,0,1,0,0,0,-46,179,-17029,1373,-5007,3764,0,0,0,0,1,1
1198834,0,30,2036,21,1,0,0,0,0,-47,186,-17022,1374,-4973,3764,0,0,0,0,1,1
1198947,10,27,2043,-9,3,-1,0,0,0,-45,182,-17019,1372,-5028,3764,0,0,0,0,1,1
1199042,13,26,2040,5,-8,0,0,0,0,-44,187,-17017,1374,-4988,3764,0,0,0,0,1,1
1199139,7,33,2038,5,-1,3,0,0,0,-48,182,-17014,1373,-5000,3764,0,0,0,0,1,1
1199235,20,27,2038,-3,-1,-1,0,0,0,-49,188,-17016,1372,-5030,3765,0,0,0,0,1,1
1199347,7,37,2041,-2,5,-1,0,0,0,-48,180,-17019,1371,-5003,3765,0,0,0,0,1,1
1199443,14,36,2034,-5,2,2,0,0,0,-47,183,-17022,1372,-4994,3765,0,0,0,0,1,1
1199539,5,37,2039,19,0,1,0,0,0,-46,192,-17024,1371,-4981,3765,0,0,0,0,1,1
1199635,16,23,2037,-4,-1,0,0,0,0,-47,186,-17023,1373,-5001,3765,0,0,0,0,1,1
1199747,17,30,2046,5,4,-10,0,0,0,-42,191,-17018,1373,-5022,3765,0,0,0,0,1,1
1199843,17,30,2037,-17,-4,0,0,0,0,-43,187,-17018,1374,-5001,3765,0,0,0,0,1,1
1199939,8,29,2037,11,0,1,0,0,0,-49,183,-17009,1373,-5013,3765,0,0,0,0,1,1
1200029,15,25,2042,-13,11,-9,0,0,0,-42,183,-17010,1376,-5036,3766,0,0,0,0,1,1
1200147,12,29,2039,12,-5,4,0,0,0,-42,179,-17006,1374,-5021,3766,0,0,0,0,1,1
1200243,18,30,2038,-8,-3,5,0,0,0,-58,191,-16998,1371,-4985,3766,0,0,0,0,1,1
1200339,21,28,2038,-12,9,-6,0,0,0,-54,184,-17002,1372,-5019,3766,0,0,0,0,1,1
1200429,15,23,2035,20,1,3,0,0,0,-49,177,-17005,1372,-5030,3766,0,0,0,0,1,1
1200548,17,30,2039,1,1,6,0,0,0,-54,194,-16999,1371,-5044,3766,0,0,0,0,1,1
1200644,17,31,2041,-4,9,-8,0,0,0,-53,185,-17004,1371,-5011,3765,0,0,0,0,1,1
1200734,16,30,2035,-30,4,-2,0,0,0,-41,196,-17011,1376,-4995,3766,0,0,0,0,1,1
1200836,13,34,2039,27,-12,6,0,0,0,-46,186,-17001,1373,-5026,3766,0,0,0,0,1,1
1200926,13,30,2038,-33,7,-2,0,0,0,-50,188,-16996,1374,-5040,3766,0,0,0,0,1,1
1201044,13,33,2037,34,4,-9,0,0,0,-38,193,-16997,1373,-5013,3765,0,0,0,0,1,1
1201134,4,25,2039,-10,-1,0,0,0,0,-43,206,-17000,1375,-5024,3765,0,0,0,0,1,1
1201230,2,28,2043,19,-3,-1,0,0,0,-45,195,-17001,1372,-5004,3765,0,0,0,0,1,1
1201327,13,35,2040,-14,7,-8,0,0,0,-34,196,-17010,1372,-5012,3766,0,0,0,0,1,1
1201445,12,39,2039,34,-1,0,0,0,0,-32,212,-17020,1371,-5000,3766,0,0,0,0,1,1
1201535,2,38,2042,-6,3,-11,0,0,0,-26,209,-17030,1371,-5005,3766,0,0,0,0,1,1
1201631,16,37,2039,27,0,-5,0,0,0,-23,223,-17042,1373,-5000,3766,0,0,0,0,1,1
1201727,-5,34,2040,-12,-2,1,0,0,0,-26,214,-17041,1372,-5019,3766,0,0,0,0,1,1
1201839,0,31,2034,0,5,-1,0,0,0,-32,218,-17039,1373,-5020,3766,0,0,0,0,1,1
1201935,12,38,2040,3,-8,1,0,0,0,-35,210,-17041,1374,-5029,3766,0,0,0,0,1,1
1202031,0,35,2041,-4,0,-3,0,0,0,-39,207,-17039,1374,-5034,3766,0,0,0,0,1,1
1202127,13,37,2035,11,1,-13,0,0,0,-33,214,-17045,1374,-5000,3766,0,0,0,0,1,1
1202239,-7,33,2033,-5,-10,4,0,0,0,-34,206,-17050,1370,-4997,3766,0,0,0,0,1,1
1202335,13,33,2044,-19,5,3,0,0,0,-31,210,-17052,1371,-5016,3766,0,0,0,0,1,1
1202431,33,29,2039,8,6,4,0,0,0,-27,195,-17057,1372,-4988,3768,0,0,0,0,1,1
1202527,1,26,2030,-17,-21,-6,0,0,0,-30,214,-17057,1372,-5020,3768,0,0,0,0,1,1
1202639,70,42,2046,-8,1,19,0,0,0,-36,189,-17039,1372,-5030,3768,0,0,0,0,1,1
1202736,-16,16,2036,2,12,-3,0,0,0,-34,190,-17039,1374,-5036,3768,0,0,0,0,1,1
1202832,-24,9,2034,14,-35,11,0,0,0,-46,202,-17025,1372,-5042,3768,0,0,0,0,1,1
1202934,17,52,2042,-2,-29,11,0,0,0,-68,210,-16999,1375,-5031,3768,0,0,0,0,1,1
